jobName,tags,area,workYear,degree,companyName,companyType,companySize,logo,min_salary,max_salary
初级Java开发工程师,"Java,后端开发,Springboot,数据库,代码优化,全栈,五险一金,年终奖金,定期体检,绩效奖金,弹性工作,交通补贴,补充医疗保险,五险一金,年终奖金,定期体检,绩效奖金,弹性工作,交通补贴,补充医疗保险",四川省成都高新区,1年,本科,成都匠翎信息技术有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,5000,7000
JAVA高级工程师(兼职),java,广东省广州天河区,8-9年,本科,广州万方计算机科技有限公司,民营,50-150人,https://img01.51jobcdn.com/fansImg/CompLogo/3/2638/2637602/2637602_120.gif?635804996939410495,8000,16000
JAVA开发,"mq,rpc,cache,数据库,五险一金,补充医疗保险,员工旅游,专业培训,绩效奖金,弹性工作,定期体检,周末双休,带薪年假,带薪病假",北京北京,3-4年,本科,上海煜麦网络科技有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,15000,30000
日语java项目经理,"java,css,html,javascript,项目管理,ajax,客户沟通,日语,设计文档,文档管理,五险一金,员工旅游,定期体检,弹性工作",上海上海普陀区,5-7年,大专,上海施福圣科技有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,16250,27083
Java,"java,餐饮补贴,五险一金,定期体检,员工旅游,餐饮补贴,五险一金,定期体检,员工旅游",四川省成都武侯区,5-7年,大专,深圳建广数字科技有限公司青岛分公司,民营,1000-5000人,https://img01.51jobcdn.com/fansImg/CompLogo/8/7531/7530812/196396020159470662267_300.png?1674087012019,12000,18000
Java开发工程师,"开发,五险一金,交通补贴,专业培训,绩效奖金,年终奖金,通讯补贴,定期体检",湖北省武汉武昌区,3-4年,本科,武汉智创工场互联网科技发展有限公司,民营,500-1000人,https://img01.51jobcdn.com/fansImg/CompLogo/5/4180/4179276/4179276_120.gif?636186866177709102,8000,12000
Java开发工程师,"计算机,java,javascript,oracle,mysql,五险一金,补充医疗保险,专业培训,员工旅游,绩效奖金,餐饮补贴,弹性工作,年终奖金,交通补贴",四川省成都成华区建设路,3-4年,本科,北京易捷保网络技术有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_accounting.png,10833,16250
Java高级开发工程师（Java高级开发经理）,"java,五险一金,餐饮补贴,专业培训,员工旅游,绩效奖金,年终奖金,弹性工作,五险一金,餐饮补贴,专业培训,员工旅游,绩效奖金,年终奖金,弹性工作",山东省济南,2年,本科,济宁聚合伟正汽车销售服务有限公司,民营,500-1000人,https://img01.51jobcdn.com/fansImg/CompLogo/8/7539/7538081/188727964905834298961_300.png?1673320923130,10000,20000
Java开发,"年终奖金,五险一金",江苏省南京,3-4年,本科,亚信科技PRD,民营,10000人以上,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,15000,30000
Java工程师,"五险一金,弹性工作,绩效奖金",四川省成都高新区,3-4年,本科,成都卡莱博尔信息技术股份有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,11000,16000
java开发工程师,java,浙江省杭州滨江区,3-4年,本科,亚信科技（中国）有限公司,已上市,10000人以上,https://img01.51jobcdn.com/fansImg/CompLogo/1/304/303468/303468_120.gif?635700459830394490,14000,25000
java中级开发工程师,"五险一金,年终奖金,定期体检,弹性工作,交通补贴,餐饮补贴,通讯补贴,员工旅游",北京北京,3-4年,本科,北京聚源锐思数据科技有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,10833,16250
Java工程师,"java,springboot,springmvc,五险一金,五险一金",广东省广州海珠区,5-7年,本科,浙江大华技术股份有限公司,民营,5000-10000人,https://img01.51jobcdn.com/fansImg/CompLogo/1/181/180850/180850_120.gif?635700459690616698,15000,25000
Java开发工程师,java,重庆重庆渝北区,3-4年,本科,亚信科技OBC,民营,10000人以上,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,7000,10000
Java开发工程师,"开发工程师,java开发",深圳深圳龙岗区,3-4年,本科,润世华新能源控股集团有限公司,民营,150-500人,https://img01.51jobcdn.com/fansImg/CompLogo/7/6320/6319688/6319688_300.jpg?637732635449224546,15000,25000
Java高级开发工程师,"java,软件开发,软件工程师,五险一金,交通补贴,餐饮补贴,绩效奖金,年终奖金,定期体检,专业培训,节日福利,带薪年假",江苏省南京雨花台区,3-4年,本科,沈苏科技（苏州）股份有限公司,国企,500-1000人,https://img01.51jobcdn.com/fansImg/CompLogo/2/1233/1232295/147613677306101374612_300.png?1670395091818,12000,20000
Java开发工程师,"五险一金,五险一金",浙江省宁波慈溪市杭州湾新区,5-7年,本科,上海知汇云信息技术股份有限公司,民营,50-150人,https://img01.51jobcdn.com/fansImg/CompLogo/6/5568/5567364/5567364_300.png?637260873139749632,8000,15000
中级java开发工程师,"五险一金,员工旅游,交通补贴,餐饮补贴,专业培训,年终奖金,定期体检,补充医疗保险,节日福利,文化活动",广东省珠海,3-4年,本科,珠海派诺科技股份有限公司,民营,500-1000人,https://img01.51jobcdn.com/fansImg/CompLogo/3/2196/2195664/2195664_300.jpg?637182566161196086,12000,18000
Java开发工程师,"计算机,java,mysql,spring,linux,mybatis,sql,maven,需求调研,svn,五险一金,年终奖金,通讯补贴,绩效奖金,专业培训,五险一金,年终奖金,通讯补贴,绩效奖金,专业培训",江苏省昆山,3-4年,本科,伟尔泰克智造科技（苏州）有限公司,民营,150-500人,https://img01.51jobcdn.com/fansImg/CompLogo/9/8050/8049903/367136795452139853094_300.png?1691457375111,12000,15000
Java开发/周末双休,"专业培训,定期体检,五险一金",广东省珠海,3-4年,本科,深圳市睿服科技有限公司,民营,1000-5000人,https://img01.51jobcdn.com/fansImg/CompLogo/6/5201/5200657/5200657_300.png?637734296059628483,14000,18000
Java工程师,"计算机,java,springboot,多线程,微服务开发,大数据应用,mysql,linux,mybatis,sql优化,五险一金,绩效奖金,年终奖金,定期体检",重庆重庆渝北区,3-4年,大专,重庆广睿达科技有限公司,民营,50-150人,https://img01.51jobcdn.com/fansImg/CompLogo/4/3828/3827201/3827201_120.gif?636485818534357503,6000,12000
Java高级开发工程师,"java,软件开发,java开发,五险一金,餐饮补贴,通讯补贴,定期体检,交通补贴,弹性工作,年终奖金",江苏省南京,3-4年,本科,南京熙泰信息技术有限公司,民营,50-150人,https://img01.51jobcdn.com/fansImg/CompLogo/4/3647/3646335/3646335_120.gif?635930753836058890,10000,15000
Java开发工程师,"信贷,网贷,银行,五险一金,专业培训,五险一金,专业培训",湖北省武汉黄陂区,5-7年,本科,神州数码信息服务股份有限公司,已上市,10000人以上,https://img01.51jobcdn.com/fansImg/CompLogo/3/2684/2683268/2683268_300.png?637625649163238352,15000,18000
中级Java开发工程师,"java,java开发,五险一金,绩效奖金,专业培训,节日福利,带薪年假,补充医疗保险,出国机会,定期体检",上海上海,3-4年,本科,上海红柚医疗器械有限公司,民营,50-150人,https://img01.51jobcdn.com/fansImg/CompLogo/4/3729/3728842/3728842_300.png?637251301657323388,15000,20000
JAVA开发工程师(2024届),"五险一金,补充医疗保险,补充公积金,专业培训,通讯补贴,餐饮补贴,定期体检,五险一金,补充医疗保险,补充公积金,专业培训,通讯补贴,餐饮补贴,定期体检",江苏省南京江宁区,0年,本科,鼎捷软件股份有限公司,已上市,1000-5000人,https://img01.51jobcdn.com/fansImg/CompLogo/3/2401/2400548/204348669648764565845_300.png?1674882208838,8000,10000
Java开发工程师（hzero框架）,"hzero,五险一金,员工旅游,年终奖金,绩效奖金,定期体检,五险一金,员工旅游,年终奖金,绩效奖金,定期体检",深圳深圳福田区,5-7年,大专,深圳建广数字科技有限公司青岛分公司,民营,1000-5000人,https://img01.51jobcdn.com/fansImg/CompLogo/8/7531/7530812/196396020159470662267_300.png?1674087012019,15000,20000
高级软件工程师（Java开发）,"五险一金,补充医疗保险,交通补贴,餐饮补贴,通讯补贴,绩效奖金,年终奖金,定期体检,周末双休,带薪年假",广东省广州黄埔区,3-4年,本科,广州电子口岸管理有限公司,国企,50-150人,https://img01.51jobcdn.com/fansImg/CompLogo/3/2003/2002201/2002201_120.gif?635818155172227423,13000,16250
JAVA工程师,"java,软件开发,软件工程师,开发工程师,软件,gis",北京北京海淀区,3-4年,本科,凯普奇数据（荆州）有限公司,民营,少于50人,https://img01.51jobcdn.com/fansImg/CompLogo/6/5835/5834898/5834898_300.png?637225397907777422,8000,12000
资深JAVA开发（Application Architect）,"微服务,英语流利,五险一金,五险一金,补充商业保险,节日礼物",深圳深圳南山区,10年以上,本科,中电金信软件有限公司,国企,10000人以上,https://img01.51jobcdn.com/fansImg/CompLogo/8/7582/7581149/275315288567017059043_300.png?1683165253935,30000,50000
Java开发实习生,"测试,平台架构,模块设计,系统分析,员工旅游,专业培训,五险一金,餐饮补贴,定期体检,弹性工作,员工旅游,专业培训,五险一金,餐饮补贴,定期体检,弹性工作",北京北京顺义区,1年,大专,中软芯科（广州）软件有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,9500,14000
高级Java开发工程师,"java,数据库,关系型数据库,springboot,springcloud,分布式,五险一金,年终奖金,定期体检,周末双休,节假日礼金,绩效奖金",广东省广州番禺区,5-7年,本科,广州市双照电子科技有限公司,民营,150-500人,https://img01.51jobcdn.com/fansImg/CompLogo/7/6735/6734779/236417570833814661739_300.png?1679275508732,18000,23000
Java中级工程师,"java,springmvc,springboot,五险一金,专业培训",广东省广州天河区,3-4年,大专,广州爱洁大健康科技集团有限公司,民营,500-1000人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_fmcg.png,10000,15000
高级Java开发工程师,"java,软件开发,sql,zookeeper,java开发,springmvc,redis,mongodb,dubbo,shell,五险一金,绩效奖金,定期体检,周末双休,带薪年假,餐饮补贴,年终奖金",北京北京朝阳区,5-7年,本科,盈飞无限管理软件(北京)有限公司,外资（欧美）,少于50人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,18000,20000
中高级Java开发工程师,"java,spring,微服务,五险一金,补充医疗保险,专业培训",湖北省武汉洪山区,3-4年,本科,武汉楚誉科技股份有限公司,民营,150-500人,https://img01.51jobcdn.com/fansImg/CompLogo/3/2571/2570405/2570405_120.gif?635811192958374138,8000,14000
JAVA开发工程师（网络策略配置方向）,"java,五险一金,商业保险,年终奖金,绩效奖金,股票期权,通讯补贴,交通补贴,弹性工作,专业培训,员工旅游",湖北省武汉武昌区,2年,大专,武汉贝塔世纪科技有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,6000,12000
Java开发实习生,"测试,需求分析,日常维护,项目管理,项目里程碑,项目开发计划,技术分享,优化系统性能,需求讨论,Java,五险一金,补充医疗保险,通讯补贴,员工旅游,专业培训,绩效奖金,年终奖金,定期体检,周末双休,五险一金,补充医疗保险,通讯补贴,员工旅游,专业培训,绩效奖金,年终奖金,定期体检,提供食宿,周末双休",北京北京海淀区,1年,大专,中软芯科（广州）软件有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,7500,14000
